	Coefficient	Correlation	Comparison	Domain
320	0.3278331416664251	Spearman	code	Bacteria
321	0.2792652688269547	Spearman	code	Bacteria
322	0.2306973959874843	Spearman	code	Bacteria
323	0.0729066469103721	Spearman	code	Bacteria
324	0.3035492052466899	Spearman	code	Bacteria
325	0.3278331416664251	Spearman	code	Bacteria
326	0.3278331416664251	Spearman	code	Bacteria
327	0.4008356693627555	Spearman	code	Bacteria
328	0.2312195333494426	Spearman	code	Bacteria
329	0.4009865580070469	Spearman	code	Bacteria
330	0.0608242800595705	Spearman	code	Bacteria
331	0.1578455867282787	Spearman	code	Bacteria
332	0.4735367601848362	Spearman	code	Bacteria
333	0.2549813324072195	Spearman	code	Bacteria
334	0.3038921342265954	Spearman	code	Bacteria
335	0.1579049606580552	Spearman	code	Bacteria
336	0.3521170780861603	Spearman	code	Bacteria
337	0.2306973959874843	Spearman	code	Bacteria
338	0.3764010145058954	Spearman	code	Bacteria
339	-0.0850897975834467	Spearman	code	Bacteria
340	0.3035492052466899	Spearman	code	Bacteria
341	0.2064134595677491	Spearman	code	Bacteria
342	0.2188848257456619	Spearman	code	Bacteria
343	0.3035492052466899	Spearman	code	Bacteria
344	0.1092777138888083	Spearman	code	Bacteria
345	0.3764010145058954	Spearman	code	Bacteria
346	0.3278331416664251	Spearman	code	Bacteria
347	0.2064134595677491	Spearman	code	Bacteria
348	0.2306973959874843	Spearman	code	Bacteria
349	0.3278331416664251	Spearman	code	Bacteria
350	0.036439606305705	Spearman	code	Bacteria
351	0.4006849509256307	Spearman	code	Bacteria
352	0.3764010145058954	Spearman	code	Bacteria
353	0.4249688873453658	Spearman	code	Bacteria
354	0.2792652688269547	Spearman	code	Bacteria
355	0.3521170780861603	Spearman	code	Bacteria
356	0.4989474140698497	Spearman	code	Bacteria
357	0.3035492052466899	Spearman	code	Bacteria
358	0.3283272386184929	Spearman	code	Bacteria
359	0.3038921342265954	Spearman	code	Bacteria
360	0.4006849509256307	Spearman	code	Bacteria
361	0.3035492052466899	Spearman	code	Bacteria
362	0.3278331416664251	Spearman	code	Bacteria
363	0.2064134595677491	Spearman	code	Bacteria
364	0.0121419682098675	Spearman	code	Bacteria
365	0.3290725908572088	Spearman	code	Bacteria
366	0.1821295231480139	Spearman	code	Bacteria
367	0.3278331416664251	Spearman	code	Bacteria
368	0.3035492052466899	Spearman	code	Bacteria
369	0.4249688873453658	Spearman	code	Bacteria
370	0.2549813324072195	Spearman	code	Bacteria
371	0.2306973959874843	Spearman	code	Bacteria
372	0.3521170780861603	Spearman	code	Bacteria
373	0.3158099213161104	Spearman	code	Bacteria
374	0.3035492052466899	Spearman	code	Bacteria
375	0.3521170780861603	Spearman	code	Bacteria
376	0.1578455867282787	Spearman	code	Bacteria
377	0.4627887371206425	Spearman	code	Bacteria
378	0.0367590753277778	Spearman	code	Bacteria
379	0.3764010145058954	Spearman	code	Bacteria
380	0.4249688873453658	Spearman	code	Bacteria
381	0.3278331416664251	Spearman	code	Bacteria
382	0.2432053619396244	Spearman	code	Bacteria
383	0.3278331416664251	Spearman	code	Bacteria
384	0.1578455867282787	Spearman	code	Bacteria
385	0.2792652688269547	Spearman	code	Bacteria
386	0.3410022273520524	Spearman	code	Bacteria
387	0.3521170780861603	Spearman	code	Bacteria
388	0.3035492052466899	Spearman	code	Bacteria
389	0.3278331416664251	Spearman	code	Bacteria
390	0.2792652688269547	Spearman	code	Bacteria
391	0.3278331416664251	Spearman	code	Bacteria
392	0.2549813324072195	Spearman	code	Bacteria
393	0.2792652688269547	Spearman	code	Bacteria
394	0.2803210959154001	Spearman	code	Bacteria
395	0.2306973959874843	Spearman	code	Bacteria
396	0.2918464343275493	Spearman	code	Bacteria
397	0.0	Spearman	code	Bacteria
398	0.3521170780861603	Spearman	code	Bacteria
399	0.2792652688269547	Spearman	code	Bacteria
400	0.3521170780861603	Spearman	code	Bacteria
401	0.4006849509256307	Spearman	code	Bacteria
402	0.3035492052466899	Spearman	code	Bacteria
403	0.3035492052466899	Spearman	code	Bacteria
404	0.2549813324072195	Spearman	code	Bacteria
405	0.3764010145058954	Spearman	code	Bacteria
406	0.2549813324072195	Spearman	code	Bacteria
407	0.2306973959874843	Spearman	code	Bacteria
408	0.3035492052466899	Spearman	code	Bacteria
409	0.3166449253983344	Spearman	code	Bacteria
410	0.2306973959874843	Spearman	code	Bacteria
411	0.4978206966045714	Spearman	code	Bacteria
412	0.3035492052466899	Spearman	code	Bacteria
413	0.4735367601848362	Spearman	code	Bacteria
414	0.1220638228633586	Spearman	code	Bacteria
415	0.3904559118233721	Spearman	code	Bacteria
416	0.2306973959874843	Spearman	code	Bacteria
417	0.2306973959874843	Spearman	code	Bacteria
418	0.4006849509256307	Spearman	code	Bacteria
419	0.3035492052466899	Spearman	code	Bacteria
420	-0.0608242800595705	Spearman	code	Bacteria
421	0.3278331416664251	Spearman	code	Bacteria
422	0.3521170780861603	Spearman	code	Bacteria
423	0.4008356693627555	Spearman	code	Bacteria
424	0.2792652688269547	Spearman	code	Bacteria
425	0.2792652688269547	Spearman	code	Bacteria
426	0.3764010145058954	Spearman	code	Bacteria
427	0.3764010145058954	Spearman	code	Bacteria
428	0.3041214002978529	Spearman	code	Bacteria
429	0.3278331416664251	Spearman	code	Bacteria
430	0.3764010145058954	Spearman	code	Bacteria
431	0.4006849509256307	Spearman	code	Bacteria
432	0.2549813324072195	Spearman	code	Bacteria
433	0.3309584091088149	Spearman	code	Bacteria
434	0.4006849509256307	Spearman	code	Bacteria
435	0.3278331416664251	Spearman	code	Bacteria
436	0.4006849509256307	Spearman	code	Bacteria
437	0.3521170780861603	Spearman	code	Bacteria
438	0.2549813324072195	Spearman	code	Bacteria
439	0.4278741395459705	Spearman	code	Bacteria
440	0.4249688873453658	Spearman	code	Bacteria
441	0.2687447012458615	Spearman	code	Bacteria
442	0.449252823765101	Spearman	code	Bacteria
443	0.41360510440508	Spearman	code	Bacteria
444	0.2800030911665003	Spearman	code	Bacteria
445	0.2792652688269547	Spearman	code	Bacteria
446	0.3278331416664251	Spearman	code	Bacteria
447	0.3764010145058954	Spearman	code	Bacteria
448	0.2792652688269547	Spearman	code	Bacteria
449	0.449252823765101	Spearman	code	Bacteria
450	0.3521170780861603	Spearman	code	Bacteria
451	0.3521170780861603	Spearman	code	Bacteria
452	0.1214653543523501	Spearman	code	Bacteria
453	0.4978206966045714	Spearman	code	Bacteria
454	0.3173659394447325	Spearman	code	Bacteria
455	0.3278331416664251	Spearman	code	Bacteria
456	0.3764010145058954	Spearman	code	Bacteria
457	0.3522495276218154	Spearman	code	Bacteria
458	0.3043511860505438	Spearman	code	Bacteria
459	0.2677278807204072	Spearman	code	Bacteria
460	0.3521170780861603	Spearman	code	Bacteria
461	0.2792652688269547	Spearman	code	Bacteria
462	0.1335616503085435	Spearman	code	Bacteria
463	0.449252823765101	Spearman	code	Bacteria
464	0.2313069013984133	Spearman	code	Bacteria
465	0.3764010145058954	Spearman	code	Bacteria
466	0.2064134595677491	Spearman	code	Bacteria
467	0.3521170780861603	Spearman	code	Bacteria
468	0.3764010145058954	Spearman	code	Bacteria
469	0.4006849509256307	Spearman	code	Bacteria
470	0.3278331416664251	Spearman	code	Bacteria
471	0.4006849509256307	Spearman	code	Bacteria
472	0.2549813324072195	Spearman	code	Bacteria
473	0.2549813324072195	Spearman	code	Bacteria
474	0.3521170780861603	Spearman	code	Bacteria
475	0.3764010145058954	Spearman	code	Bacteria
476	0.3035492052466899	Spearman	code	Bacteria
477	0.3521170780861603	Spearman	code	Bacteria
478	0.2792652688269547	Spearman	code	Bacteria
479	0.3764010145058954	Spearman	code	Bacteria
480	0.2792652688269547	Spearman	code	Bacteria
481	0.3278331416664251	Spearman	code	Bacteria
482	0.4006849509256307	Spearman	code	Bacteria
483	0.4249688873453658	Spearman	code	Bacteria
484	0.3411312726650357	Spearman	code	Bacteria
485	0.2306973959874843	Spearman	code	Bacteria
486	0.2549813324072195	Spearman	code	Bacteria
487	0.2064134595677491	Spearman	code	Bacteria
488	0.3521170780861603	Spearman	code	Bacteria
489	0.3521170780861603	Spearman	code	Bacteria
490	0.2188023366431487	Spearman	code	Bacteria
491	0.3035492052466899	Spearman	code	Bacteria
492	0.1960484017481486	Spearman	code	Bacteria
493	0.2549813324072195	Spearman	code	Bacteria
494	0.2549813324072195	Spearman	code	Bacteria
495	0.3035492052466899	Spearman	code	Bacteria
496	0.3035492052466899	Spearman	code	Bacteria
497	0.303777695459884	Spearman	code	Bacteria
498	0.3278331416664251	Spearman	code	Bacteria
499	0.2792652688269547	Spearman	code	Bacteria
500	0.0364259046296027	Spearman	code	Bacteria
501	0.3521170780861603	Spearman	code	Bacteria
502	0.3764010145058954	Spearman	code	Bacteria
503	0.2064134595677491	Spearman	code	Bacteria
504	0.2549813324072195	Spearman	code	Bacteria
505	0.3278331416664251	Spearman	code	Bacteria
506	0.1945642895516995	Spearman	code	Bacteria
507	0.3764010145058954	Spearman	code	Bacteria
508	0.2792652688269547	Spearman	code	Bacteria
509	0.4249688873453658	Spearman	code	Bacteria
510	0.3521170780861603	Spearman	code	Bacteria
511	0.3278331416664251	Spearman	code	Bacteria
512	0.2306973959874843	Spearman	code	Bacteria
513	0.3521170780861603	Spearman	code	Bacteria
514	0.3521170780861603	Spearman	code	Bacteria
515	0.3278331416664251	Spearman	code	Bacteria
516	0.3521170780861603	Spearman	code	Bacteria
517	0.3278331416664251	Spearman	code	Bacteria
518	0.3764010145058954	Spearman	code	Bacteria
519	0.3278331416664251	Spearman	code	Bacteria
520	0.3278331416664251	Spearman	code	Bacteria
521	0.488069889779215	Spearman	code	Bacteria
522	0.2792652688269547	Spearman	code	Bacteria
523	0.1458682244287658	Spearman	code	Bacteria
524	0.3278331416664251	Spearman	code	Bacteria
525	0.3775381802826293	Spearman	code	Bacteria
526	0.1578455867282787	Spearman	code	Bacteria
527	0.3278331416664251	Spearman	code	Bacteria
528	0.3035492052466899	Spearman	code	Bacteria
529	0.3764010145058954	Spearman	code	Bacteria
530	-0.0610319114316793	Spearman	code	Bacteria
531	0.3764010145058954	Spearman	code	Bacteria
532	0.4006849509256307	Spearman	code	Bacteria
533	0.3278331416664251	Spearman	code	Bacteria
534	0.1335616503085435	Spearman	code	Bacteria
535	0.1092777138888083	Spearman	code	Bacteria
536	0.3895695181446961	Spearman	code	Bacteria
537	0.2306973959874843	Spearman	code	Bacteria
538	0.3764010145058954	Spearman	code	Bacteria
539	0.3526477748124554	Spearman	code	Bacteria
540	0.4006849509256307	Spearman	code	Bacteria
541	0.3401029921865804	Spearman	code	Bacteria
542	0.2306973959874843	Spearman	code	Bacteria
543	0.3035492052466899	Spearman	code	Bacteria
544	0.3278331416664251	Spearman	code	Bacteria
545	0.2064134595677491	Spearman	code	Bacteria
546	0.3521170780861603	Spearman	code	Bacteria
547	0.3764010145058954	Spearman	code	Bacteria
548	0.3521170780861603	Spearman	code	Bacteria
549	0.3764010145058954	Spearman	code	Bacteria
550	0.3764010145058954	Spearman	code	Bacteria
551	0.2549813324072195	Spearman	code	Bacteria
552	0.3278331416664251	Spearman	code	Bacteria
553	0.1335616503085435	Spearman	code	Bacteria
554	0.3521170780861603	Spearman	code	Bacteria
555	0.3764010145058954	Spearman	code	Bacteria
556	0.3278331416664251	Spearman	code	Bacteria
557	0.2064134595677491	Spearman	code	Bacteria
558	0.2792652688269547	Spearman	code	Bacteria
559	0.3278331416664251	Spearman	code	Bacteria
560	0.5480392939586556	Spearman	code	Bacteria
561	0.2792652688269547	Spearman	code	Bacteria
562	0.2306973959874843	Spearman	code	Bacteria
563	0.4006849509256307	Spearman	code	Bacteria
564	0.0121419682098675	Spearman	code	Bacteria
565	0.3521170780861603	Spearman	code	Bacteria
566	0.2306973959874843	Spearman	code	Bacteria
567	0.449252823765101	Spearman	code	Bacteria
568	0.4006849509256307	Spearman	code	Bacteria
569	0.2549813324072195	Spearman	code	Bacteria
570	0.3278331416664251	Spearman	code	Bacteria
571	0.244779523110729	Spearman	code	Bacteria
572	0.3278331416664251	Spearman	code	Bacteria
573	0.3764010145058954	Spearman	code	Bacteria
574	0.0607098410493379	Spearman	code	Bacteria
575	0.4006849509256307	Spearman	code	Bacteria
576	0.1828181060317826	Spearman	code	Bacteria
577	0.2803210959154001	Spearman	code	Bacteria
578	0.2306973959874843	Spearman	code	Bacteria
579	0.3278331416664251	Spearman	code	Bacteria
580	0.4249688873453658	Spearman	code	Bacteria
581	0.1579049606580552	Spearman	code	Bacteria
582	0.3278331416664251	Spearman	code	Bacteria
583	0.3035492052466899	Spearman	code	Bacteria
584	0.2549813324072195	Spearman	code	Bacteria
585	0.47460851582254	Spearman	code	Bacteria
586	0.4249688873453658	Spearman	code	Bacteria
587	0.0974660779042959	Spearman	code	Bacteria
588	0.1821295231480139	Spearman	code	Bacteria
589	0.5221046330243068	Spearman	code	Bacteria
590	0.2675258981335868	Spearman	code	Bacteria
591	0.449252823765101	Spearman	code	Bacteria
592	0.2064134595677491	Spearman	code	Bacteria
593	0.4249688873453658	Spearman	code	Bacteria
594	0.3278331416664251	Spearman	code	Bacteria
595	0.3035492052466899	Spearman	code	Bacteria
596	0.2186376378342302	Spearman	code	Bacteria
597	0.3410022273520524	Spearman	code	Bacteria
598	0.4006849509256307	Spearman	code	Bacteria
599	0.2549813324072195	Spearman	code	Bacteria
600	0.3764010145058954	Spearman	code	Bacteria
601	0.3035492052466899	Spearman	code	Bacteria
602	0.0849937774690731	Spearman	code	Bacteria
603	0.1578455867282787	Spearman	code	Bacteria
604	0.2306973959874843	Spearman	code	Bacteria
605	0.3278331416664251	Spearman	code	Bacteria
606	0.4512933467123275	Spearman	code	Bacteria
607	0.3279564567513454	Spearman	code	Bacteria
608	0.3764010145058954	Spearman	code	Bacteria
609	0.3035492052466899	Spearman	code	Bacteria
610	0.3764010145058954	Spearman	code	Bacteria
611	0.3521170780861603	Spearman	code	Bacteria
612	0.2306973959874843	Spearman	code	Bacteria
613	0.2306973959874843	Spearman	code	Bacteria
614	0.3035492052466899	Spearman	code	Bacteria
615	0.3764010145058954	Spearman	code	Bacteria
616	0.3521170780861603	Spearman	code	Bacteria
617	0.3035492052466899	Spearman	code	Bacteria
618	0.3035492052466899	Spearman	code	Bacteria
619	0.2307841732694652	Spearman	code	Bacteria
620	0.3035492052466899	Spearman	code	Bacteria
621	0.2306973959874843	Spearman	code	Bacteria
622	0.4006849509256307	Spearman	code	Bacteria
623	0.3521170780861603	Spearman	code	Bacteria
624	0.3764010145058954	Spearman	code	Bacteria
625	0.3035492052466899	Spearman	code	Bacteria
626	0.3521170780861603	Spearman	code	Bacteria
627	0.3278331416664251	Spearman	code	Bacteria
628	0.2306973959874843	Spearman	code	Bacteria
629	0.3764010145058954	Spearman	code	Bacteria
630	0.3764010145058954	Spearman	code	Bacteria
631	0.3764010145058954	Spearman	code	Bacteria
632	0.3284511123216811	Spearman	code	Bacteria
633	0.3764010145058954	Spearman	code	Bacteria
634	0.3764010145058954	Spearman	code	Bacteria
635	0.1821295231480139	Spearman	code	Bacteria
636	0.4735367601848362	Spearman	code	Bacteria
637	0.4020475713552207	Spearman	code	Bacteria
638	0.3035492052466899	Spearman	code	Bacteria
639	0.3782541645788916	Spearman	code	Bacteria
640	0.2188848257456619	Spearman	code	Bacteria
641	0.3900119595344696	Spearman	code	Bacteria
642	0.3278331416664251	Spearman	code	Bacteria
643	0.1821295231480139	Spearman	code	Bacteria
644	0.3050436811120094	Spearman	code	Bacteria
645	0.2311322642263682	Spearman	code	Bacteria
646	0.1821295231480139	Spearman	code	Bacteria
647	0.1343723506229307	Spearman	code	Bacteria
648	0.449252823765101	Spearman	code	Bacteria
649	0.0486227414762552	Spearman	code	Bacteria
650	0.2064134595677491	Spearman	code	Bacteria
651	0.1460333894838584	Spearman	code	Bacteria
652	0.1216944912365487	Spearman	code	Bacteria
653	0.2801089724677573	Spearman	code	Bacteria
654	0.3072681703519506	Spearman	code	Bacteria
655	0.0121924929790273	Spearman	code	Bacteria
656	0.4252887736438375	Spearman	code	Bacteria
657	0.4009865580070469	Spearman	code	Bacteria
658	0.3522495276218154	Spearman	code	Bacteria
659	0.3279564567513454	Spearman	code	Bacteria
660	0.2792652688269547	Spearman	code	Bacteria
661	0.2918464343275493	Spearman	code	Bacteria
662	0.1336621860023489	Spearman	code	Bacteria
663	0.4497603586553613	Spearman	code	Bacteria
664	0.449252823765101	Spearman	code	Bacteria
665	-0.0121556853690638	Spearman	code	Bacteria
666	0.4008356693627555	Spearman	code	Bacteria
667	0.3159288032782794	Spearman	code	Bacteria
668	0.2555584315967523	Spearman	code	Bacteria
669	0.2792652688269547	Spearman	code	Bacteria
670	0.2797916882740247	Spearman	code	Bacteria
671	0.0366191468590076	Spearman	code	Bacteria
672	0.1598410324930224	Spearman	code	Bacteria
673	0.2549813324072195	Spearman	code	Bacteria
674	0.4735367601848362	Spearman	code	Bacteria
675	0.4249688873453658	Spearman	code	Bacteria
0	0.6255794190549256	Spearman	freq	Bacteria
1	0.6583442363744894	Spearman	freq	Bacteria
2	0.6339611165087674	Spearman	freq	Bacteria
3	0.7353034584506738	Spearman	freq	Bacteria
4	0.6347230890045713	Spearman	freq	Bacteria
5	0.7033006136269139	Spearman	freq	Bacteria
6	0.6431047864584132	Spearman	freq	Bacteria
7	0.7680682757702376	Spearman	freq	Bacteria
8	0.5897667117521467	Spearman	freq	Bacteria
9	0.7177780910471863	Spearman	freq	Bacteria
10	0.5450152659850587	Spearman	freq	Bacteria
11	0.8031190105772127	Spearman	freq	Bacteria
12	0.6697738238115465	Spearman	freq	Bacteria
13	0.5453963955416916	Spearman	freq	Bacteria
14	0.7391133209296928	Spearman	freq	Bacteria
15	0.6537724013996665	Spearman	freq	Bacteria
16	0.5760512068276782	Spearman	freq	Bacteria
17	0.6370090064919828	Spearman	freq	Bacteria
18	0.6179596940968876	Spearman	freq	Bacteria
19	0.4969929418493122	Spearman	freq	Bacteria
20	0.7398752934254966	Spearman	freq	Bacteria
21	0.5745272618360706	Spearman	freq	Bacteria
22	0.6941569436772682	Spearman	freq	Bacteria
23	0.6827273562402112	Spearman	freq	Bacteria
24	0.6004343266934	Spearman	freq	Bacteria
25	0.624055474063318	Spearman	freq	Bacteria
26	0.5806230418025009	Spearman	freq	Bacteria
27	0.7636898734881242	Spearman	freq	Bacteria
28	0.6239976556255048	Spearman	freq	Bacteria
29	0.7375893759380853	Spearman	freq	Bacteria
30	0.6705357963073502	Spearman	freq	Bacteria
31	0.7474950183835347	Spearman	freq	Bacteria
32	0.5821469867941087	Spearman	freq	Bacteria
33	0.6712977688031541	Spearman	freq	Bacteria
34	0.6242902137647035	Spearman	freq	Bacteria
35	0.663678043845116	Spearman	freq	Bacteria
36	0.6248174465591217	Spearman	freq	Bacteria
37	0.6494158945498217	Spearman	freq	Bacteria
38	0.6461526764416284	Spearman	freq	Bacteria
39	0.3771763854228845	Spearman	freq	Bacteria
40	0.7086344210975406	Spearman	freq	Bacteria
41	0.5867188217689315	Spearman	freq	Bacteria
42	0.5280469395920383	Spearman	freq	Bacteria
43	0.71854006354299	Spearman	freq	Bacteria
44	0.6141498316178685	Spearman	freq	Bacteria
45	0.5318568020710573	Spearman	freq	Bacteria
46	0.631675199021356	Spearman	freq	Bacteria
47	0.631959323748441	Spearman	freq	Bacteria
48	0.3970077223165153	Spearman	freq	Bacteria
49	0.7231118985178129	Spearman	freq	Bacteria
50	0.5124356911753294	Spearman	freq	Bacteria
51	0.7474950183835347	Spearman	freq	Bacteria
52	0.7245322570547158	Spearman	freq	Bacteria
53	0.6987287786520912	Spearman	freq	Bacteria
54	0.7398752934254966	Spearman	freq	Bacteria
